Id,Prediction
r237_c61,5
r123_c61,5
r376_c61,5
r767_c61,4
r30_c61,5
r240_c61,4
r160_c61,5
r759_c61,5
r595_c61,5
r925_c61,4
r304_c61,5
r937_c61,5
r819_c61,3
r440_c61,5
r235_c61,5
r647_c61,5
r919_c61,5
r450_c61,5
r855_c61,5
r646_c61,5
r342_c61,5
r77_c61,4
r428_c61,5
r188_c61,5
r539_c61,5
r97_c61,4
r277_c61,3
r743_c61,4
r979_c61,2
r478_c61,5
r445_c61,4
r950_c61,4
r643_c61,4
r618_c61,4
r847_c61,5
r689_c61,4
r561_c61,5
r606_c61,5
r471_c61,4
r207_c61,5
r949_c61,5
r775_c61,5
r236_c61,5
r70_c61,5
r611_c61,3
r164_c61,5
r793_c61,3
r488_c61,5
r909_c61,4
r408_c61,4
r98_c61,5
r100_c61,5
r171_c61,4
r614_c61,5
r238_c61,4
r708_c61,5
r201_c61,5
r81_c61,5
r343_c61,5
r494_c61,5
r952_c61,3
r541_c61,5
r751_c61,3
r634_c61,4
r282_c61,5
r372_c61,5
r629_c61,5
r432_c61,4
r854_c61,3
r521_c61,3
r991_c61,2
r551_c61,5
r225_c61,5
r784_c61,5
r571_c61,4
r997_c61,5
r89_c61,5
r872_c61,2
r502_c61,5
r770_c61,5
r358_c61,5
r463_c61,5
r400_c61,5
r369_c61,5
r74_c61,5
r975_c61,5
r152_c61,5
r804_c61,5
r407_c61,5
r299_c61,3
r300_c61,5
r431_c61,4
r251_c61,5
r513_c61,4
r59_c61,5
r108_c61,5
r837_c61,4
r898_c61,5
r711_c61,5
r439_c61,4
r200_c61,3
r719_c61,5
r518_c61,4
r67_c61,5
r559_c61,3
r492_c61,5
r107_c61,5
r801_c61,4
r681_c61,5
r947_c61,5
r220_c61,5
r53_c61,5
r140_c61,5
r864_c61,5
r982_c61,5
r267_c61,5
r146_c61,3
r569_c61,5
r757_c61,3
r992_c61,4
r956_c61,5
r436_c61,5
r615_c61,5
r736_c61,5
r876_c61,5
r832_c61,4
r73_c61,3
r345_c61,5
r24_c61,5
r476_c61,3
r92_c61,5
r334_c61,5
r934_c61,3
r972_c61,4
r961_c61,4
r994_c61,5
r671_c61,4
r368_c61,3
r500_c61,5
r474_c61,5
r652_c61,5
r754_c61,5
r95_c61,5
r143_c61,5
r382_c61,3
r579_c61,5
r610_c61,5
r882_c61,5
r685_c61,5
r578_c61,3
r631_c61,5
r96_c61,5
r93_c61,5
r530_c61,3
r727_c61,5
r501_c61,5
r415_c61,5
r706_c61,5
r535_c61,5
r726_c61,5
r803_c61,3
r196_c61,4
r596_c61,3
r57_c61,4
r26_c61,5
r887_c61,5
r693_c61,3
r699_c61,5
r22_c61,5
r780_c61,5
r44_c61,5
r211_c61,5
r462_c61,5
r247_c61,5
r605_c61,5
r842_c61,4
r5_c61,5
r148_c61,5
r705_c61,3
r417_c61,5
r782_c61,5
r341_c61,5
r244_c61,5
r317_c61,4
r325_c61,5
r205_c61,5
r323_c61,5
r261_c61,4
r190_c61,5
r370_c61,5
r877_c61,4
r655_c61,5
r45_c61,3
r656_c61,5
r150_c61,5
r568_c61,5
r378_c61,5
r287_c61,3
r866_c61,5
r722_c61,5
r781_c61,3
r716_c61,5
r423_c61,5
r447_c61,3
r381_c61,3
r658_c61,4
r285_c61,5
r153_c61,5
r625_c61,5
r668_c61,5
r666_c620,4
r173_c620,5
r324_c620,3
r292_c620,3
r867_c620,4
r353_c620,4
r215_c620,4
r327_c620,3
r923_c620,5
r232_c620,4
r106_c620,4
r61_c620,4
r768_c620,5
r76_c620,3
r640_c620,4
r182_c620,3
r210_c620,4
r556_c620,3
r526_c620,5
r34_c620,5
r4_c620,5
r810_c620,5
r444_c620,1
r922_c620,2
r303_c620,3
r132_c620,4
r560_c620,5
r46_c620,2
r910_c620,4
r384_c620,5
r881_c620,4
r811_c620,2
r126_c620,1
r907_c620,2
r362_c620,3
r13_c620,5
r16_c620,2
r311_c620,3
r113_c620,4
r320_c620,1
r554_c620,3
r718_c620,4
r11_c620,5
r78_c620,5
r114_c620,4
r19_c620,1
r51_c620,5
r85_c620,5
r336_c620,5
r790_c620,2
r607_c620,5
r427_c620,2
r252_c620,3
r899_c620,2
r914_c620,2
r278_c620,3
r905_c620,5
r301_c620,3
r179_c620,3
r800_c620,2
r548_c620,4
r307_c620,2
r434_c620,2
r542_c620,5
r35_c620,5
r817_c620,5
r294_c620,5
r422_c620,5
r197_c620,3
r594_c620,4
r469_c620,2
r39_c620,3
r269_c620,4
r662_c620,4
r452_c620,3
r702_c620,5
r90_c620,5
r553_c620,1
r576_c620,2
r33_c620,3
r54_c620,2
r928_c620,5
r10_c620,5
r831_c620,5
r812_c620,5
r321_c620,5
r413_c620,5
r833_c620,1
r72_c620,5
r275_c620,4
r75_c620,2
r491_c620,5
r15_c620,5
r765_c620,5
r621_c620,3
r567_c620,4
r183_c620,2
r302_c620,2
r467_c620,4
r42_c620,5
r653_c620,4
r25_c620,5
r394_c620,4
r64_c620,5
r555_c620,5
r406_c620,1
r503_c620,4
r240_c620,4
r257_c620,4
r759_c620,3
r595_c620,4
r149_c620,4
r819_c620,4
r897_c620,3
r855_c620,3
r133_c620,4
r77_c620,3
r529_c620,5
r97_c620,3
r766_c620,5
r277_c620,3
r743_c620,3
r805_c620,2
r144_c620,4
r139_c620,5
r408_c620,4
r98_c620,3
r238_c620,3
r954_c620,5
r623_c620,3
r343_c620,5
r952_c620,2
r167_c620,2
r634_c620,2
r714_c620,4
r372_c620,3
r194_c620,3
r991_c620,5
r330_c620,2
r571_c620,4
r495_c620,4
r339_c620,5
r89_c620,3
r829_c620,5
r502_c620,5
r401_c620,5
r358_c620,5
r74_c620,4
r300_c620,4
r513_c620,3
r380_c620,4
r626_c620,3
r801_c620,3
r38_c620,3
r550_c620,4
r155_c620,2
r53_c620,3
r630_c620,5
r267_c620,5
r569_c620,5
r360_c620,5
r436_c620,2
r73_c620,2
r92_c620,5
r961_c620,2
r178_c620,2
r199_c620,5
r368_c620,2
r95_c620,2
r143_c620,5
r239_c620,4
r3_c620,5
r610_c620,4
r489_c620,4
r882_c620,4
r340_c620,5
r578_c620,4
r229_c620,5
r388_c620,5
r479_c620,4
r727_c620,3
r442_c620,2
r273_c620,5
r986_c620,5
r101_c620,5
r762_c620,3
r196_c620,4
r26_c620,5
r18_c620,5
r129_c620,5
r211_c620,4
r605_c620,3
r385_c620,3
r241_c620,5
r325_c620,5
r323_c620,5
r370_c620,3
r655_c620,5
r656_c620,3
r2_c620,5
r658_c620,4
r600_c620,4
r219_c483,4
r598_c483,4
r809_c483,4
r52_c483,3
r130_c483,5
r791_c483,3
r176_c483,2
r215_c483,4
r458_c483,4
r728_c483,5
r540_c483,5
r403_c483,2
r106_c483,1
r61_c483,5
r88_c483,4
r217_c483,1
r843_c483,2
r195_c483,3
r170_c483,5
r848_c483,5
r640_c483,4
r182_c483,5
r230_c483,4
r933_c483,4
r210_c483,4
r393_c483,4
r214_c483,3
r810_c483,2
r69_c483,5
r677_c483,4
r922_c483,2
r303_c483,3
r988_c483,4
r132_c483,5
r84_c483,2
r633_c483,5
r274_c483,5
r740_c483,5
r825_c483,4
r586_c483,4
r581_c483,5
r126_c483,4
r907_c483,4
r128_c483,3
r13_c483,5
r16_c483,5
r715_c483,4
r366_c483,5
r338_c483,2
r320_c483,4
r136_c483,5
r8_c483,5
r284_c483,3
r718_c483,3
r969_c483,4
r11_c483,5
r260_c483,3
r78_c483,5
r840_c483,4
r114_c483,4
r402_c483,2
r55_c483,4
r336_c483,3
r790_c483,4
r749_c483,4
r916_c483,5
r112_c483,5
r242_c483,3
r270_c483,4
r316_c483,5
r959_c483,4
r464_c483,3
r80_c483,5
r697_c483,3
r523_c483,4
r248_c483,3
r224_c483,2
r424_c483,5
r301_c483,4
r921_c483,5
r789_c483,5
r79_c483,5
r335_c483,4
r37_c483,5
r704_c483,5
r519_c483,3
r542_c483,5
r35_c483,5
r817_c483,4
r276_c483,5
r931_c483,5
r198_c483,5
r158_c483,5
r293_c483,4
r290_c483,5
r778_c483,5
r978_c483,3
r91_c483,4
r119_c483,3
r249_c483,4
r709_c483,3
r637_c483,2
r192_c483,3
r361_c483,4
r269_c483,3
r346_c483,4
r459_c483,4
r702_c483,4
r264_c483,4
r576_c483,5
r533_c483,2
r737_c483,3
r54_c483,2
r433_c483,5
r321_c483,3
r573_c483,4
r383_c483,4
r703_c483,3
r446_c483,5
r951_c483,5
r72_c483,4
r355_c483,3
r692_c483,4
r946_c483,4
r510_c483,5
r209_c483,4
r166_c483,5
r58_c483,4
r567_c483,1
r83_c483,3
r302_c483,5
r720_c483,4
r1_c483,5
r206_c483,4
r23_c483,4
r592_c483,2
r769_c483,5
r181_c483,4
r546_c483,2
r798_c483,4
r602_c483,4
r204_c483,4
r511_c483,5
r43_c483,3
r675_c483,5
r617_c483,5
r516_c483,5
r308_c483,4
r279_c483,5
r499_c483,4
r123_c483,4
r404_c483,5
r256_c483,3
r253_c483,4
r759_c483,2
r595_c483,4
r604_c483,5
r440_c483,5
r397_c483,2
r873_c483,1
r235_c483,3
r855_c483,3
r960_c483,2
r133_c483,3
r77_c483,5
r506_c483,3
r428_c483,3
r188_c483,4
r365_c483,4
r950_c483,4
r643_c483,3
r619_c483,4
r689_c483,5
r682_c483,5
r207_c483,3
r236_c483,4
r830_c483,4
r672_c483,5
r917_c483,5
r14_c483,4
r532_c483,3
r930_c483,5
r708_c483,2
r201_c483,3
r475_c483,4
r81_c483,3
r167_c483,3
r82_c483,4
r634_c483,5
r521_c483,4
r399_c483,5
r32_c483,4
r991_c483,3
r551_c483,4
r528_c483,4
r71_c483,5
r571_c483,3
r429_c483,4
r502_c483,3
r400_c483,5
r74_c483,3
r407_c483,3
r299_c483,3
r513_c483,4
r380_c483,5
r837_c483,2
r898_c483,5
r107_c483,5
r801_c483,5
r470_c483,3
r38_c483,5
r40_c483,5
r56_c483,5
r155_c483,3
r582_c483,5
r53_c483,4
r558_c483,5
r140_c483,3
r958_c483,4
r146_c483,5
r357_c483,4
r956_c483,4
r615_c483,3
r73_c483,1
r315_c483,2
r934_c483,4
r48_c483,5
r178_c483,5
r687_c483,4
r544_c483,5
r391_c483,5
r95_c483,5
r239_c483,5
r579_c483,5
r882_c483,3
r685_c483,5
r352_c483,5
r631_c483,4
r229_c483,2
r645_c483,3
r535_c483,4
r273_c483,5
r161_c483,4
r762_c483,5
r803_c483,2
r638_c483,4
r44_c483,4
r129_c483,4
r605_c483,4
r842_c483,5
r417_c483,2
r135_c483,3
r935_c483,5
r341_c483,2
r410_c483,4
r896_c483,5
r412_c483,4
r261_c483,4
r190_c483,5
r723_c483,4
r655_c483,3
r656_c483,4
r776_c483,3
r455_c483,5
r2_c483,5
r60_c483,4
r322_c483,5
r9_c483,5
r156_c483,3
r68_c483,5
r153_c483,5
r480_c483,5
r165_c483,1
r964_c192,5
r454_c192,5
r666_c192,5
r487_c192,4
r598_c192,4
r52_c192,5
r609_c192,5
r130_c192,3
r176_c192,5
r906_c192,2
r458_c192,5
r295_c192,5
r664_c192,5
r540_c192,4
r923_c192,5
r868_c192,5
r403_c192,5
r522_c192,3
r61_c192,5
r768_c192,5
r145_c192,5
r76_c192,5
r195_c192,5
r821_c192,4
r170_c192,5
r848_c192,5
r588_c192,5
r886_c192,4
r20_c192,5
r259_c192,4
r393_c192,5
r441_c192,3
r214_c192,5
r4_c192,5
r810_c192,4
r69_c192,5
r677_c192,5
r922_c192,5
r988_c192,5
r435_c192,5
r132_c192,5
r84_c192,5
r274_c192,5
r746_c192,5
r740_c192,5
r297_c192,2
r825_c192,5
r669_c192,3
r586_c192,5
r581_c192,5
r670_c192,5
r907_c192,4
r128_c192,5
r13_c192,5
r715_c192,5
r861_c192,5
r314_c192,5
r311_c192,5
r680_c192,5
r871_c192,3
r338_c192,3
r641_c192,4
r12_c192,5
r136_c192,3
r593_c192,3
r375_c192,3
r284_c192,3
r554_c192,5
r802_c192,4
r718_c192,5
r137_c192,4
r531_c192,5
r827_c192,5
r543_c192,5
r557_c192,5
r78_c192,5
r788_c192,4
r451_c192,4
r577_c192,5
r840_c192,3
r547_c192,5
r114_c192,5
r19_c192,5
r283_c192,5
r124_c192,5
r712_c192,5
r916_c192,4
r416_c192,2
r112_c192,5
r390_c192,5
r902_c192,5
r270_c192,3
r427_c192,4
r959_c192,5
r472_c192,4
r252_c192,5
r395_c192,4
r162_c192,5
r80_c192,5
r278_c192,5
r826_c192,5
r823_c192,4
r509_c192,5
r163_c192,5
r28_c192,5
r301_c192,5
r944_c192,4
r651_c192,5
r41_c192,5
r179_c192,5
r800_c192,3
r141_c192,5
r79_c192,3
r335_c192,3
r37_c192,5
r307_c192,3
r434_c192,5
r744_c192,5
r636_c192,5
r599_c192,5
r35_c192,5
r644_c192,4
r817_c192,5
r603_c192,2
r901_c192,5
r151_c192,5
r213_c192,5
r189_c192,5
r122_c192,5
r198_c192,5
r374_c192,5
r125_c192,5
r591_c192,2
r778_c192,4
r683_c192,5
r91_c192,5
r637_c192,3
r834_c192,1
r620_c192,4
r473_c192,4
r231_c192,5
r507_c192,4
r346_c192,5
r459_c192,3
r659_c192,3
r725_c192,1
r90_c192,1
r553_c192,5
r576_c192,1
r33_c192,5
r750_c192,5
r880_c192,3
r890_c192,5
r10_c192,5
r497_c192,5
r831_c192,5
r758_c192,4
r321_c192,5
r286_c192,5
r118_c192,5
r983_c192,5
r446_c192,5
r951_c192,5
r120_c192,5
r234_c192,5
r456_c192,4
r275_c192,4
r27_c192,5
r75_c192,5
r477_c192,5
r692_c192,5
r893_c192,3
r700_c192,5
r191_c192,5
r946_c192,5
r209_c192,4
r765_c192,4
r900_c192,4
r166_c192,5
r371_c192,5
r567_c192,5
r396_c192,5
r83_c192,5
r206_c192,3
r349_c192,4
r984_c192,5
r23_c192,5
r592_c192,5
r745_c192,5
r42_c192,5
r258_c192,5
r885_c192,5
r786_c192,5
r546_c192,5
r602_c192,5
r999_c192,4
r690_c192,5
r695_c192,4
r204_c192,5
r332_c192,5
r175_c192,3
r624_c192,5
r43_c192,5
r516_c192,5
r138_c192,5
r308_c192,4
r394_c192,4
r932_c192,5
r468_c192,5
r555_c192,5
r404_c192,5
r406_c192,5
r240_c192,5
r257_c192,2
r296_c192,5
r595_c192,4
r925_c192,5
r448_c192,2
r819_c192,3
r271_c192,2
r647_c192,4
r919_c192,5
r450_c192,5
r855_c192,5
r960_c192,5
r115_c192,5
r77_c192,5
r188_c192,5
r996_c192,2
r365_c192,5
r277_c192,4
r940_c192,5
r478_c192,5
r805_c192,5
r144_c192,5
r847_c192,5
r689_c192,5
r753_c192,5
r682_c192,5
r202_c192,3
r606_c192,5
r949_c192,4
r566_c192,5
r164_c192,3
r488_c192,4
r157_c192,5
r865_c192,5
r139_c192,4
r408_c192,5
r14_c192,4
r171_c192,4
r532_c192,5
r657_c192,4
r238_c192,5
r954_c192,5
r116_c192,5
r485_c192,5
r386_c192,3
r494_c192,5
r167_c192,5
r995_c192,5
r541_c192,5
r751_c192,4
r634_c192,5
r714_c192,3
r212_c192,5
r194_c192,1
r521_c192,5
r399_c192,5
r991_c192,4
r551_c192,5
r783_c192,3
r528_c192,1
r71_c192,5
r571_c192,4
r813_c192,5
r495_c192,5
r429_c192,5
r104_c192,5
r89_c192,5
r829_c192,4
r770_c192,3
r401_c192,5
r358_c192,5
r463_c192,4
r400_c192,5
r661_c192,5
r152_c192,1
r379_c192,2
r505_c192,5
r407_c192,5
r431_c192,5
r251_c192,4
r513_c192,5
r59_c192,3
r493_c192,5
r380_c192,5
r200_c192,4
r67_c192,5
r107_c192,5
r550_c192,5
r56_c192,5
r155_c192,5
r947_c192,2
r220_c192,3
r53_c192,5
r818_c192,5
r891_c192,1
r328_c192,5
r558_c192,5
r140_c192,5
r443_c192,2
r982_c192,5
r267_c192,4
r357_c192,5
r392_c192,5
r436_c192,4
r411_c192,5
r359_c192,5
r876_c192,5
r832_c192,5
r73_c192,5
r345_c192,5
r945_c192,5
r674_c192,4
r971_c192,3
r476_c192,5
r92_c192,3
r934_c192,3
r961_c192,5
r48_c192,5
r178_c192,5
r344_c192,4
r514_c192,5
r62_c192,3
r994_c192,4
r250_c192,5
r281_c192,5
r639_c192,5
r389_c192,4
r687_c192,5
r544_c192,5
r474_c192,4
r6_c192,5
r679_c192,4
r828_c192,5
r143_c192,4
r105_c192,5
r363_c192,5
r579_c192,5
r610_c192,5
r489_c192,5
r305_c192,3
r941_c192,5
r628_c192,5
r631_c192,3
r229_c192,5
r388_c192,5
r121_c192,3
r913_c192,2
r660_c192,5
r318_c192,5
r706_c192,5
r169_c192,4
r196_c192,2
r174_c192,5
r57_c192,5
r26_c192,5
r693_c192,4
r22_c192,5
r326_c192,5
r18_c192,4
r266_c192,5
r129_c192,4
r247_c192,5
r841_c192,4
r605_c192,5
r5_c192,5
r148_c192,5
r417_c192,5
r990_c192,5
r896_c192,2
r317_c192,5
r190_c192,5
r419_c192,5
r655_c192,5
r665_c192,5
r103_c192,3
r656_c192,5
r568_c192,5
r776_c192,2
r287_c192,5
r722_c192,5
r781_c192,5
r60_c192,5
r322_c192,5
r649_c192,5
r658_c192,5
r68_c192,5
r285_c192,3
r838_c192,5
r480_c192,5
r165_c192,5
r353_c985,2
r465_c985,4
r34_c985,3
r4_c985,5
r13_c985,3
r580_c985,4
r437_c985,4
r11_c985,5
r55_c985,4
r414_c985,4
r316_c985,4
r179_c985,3
r246_c985,4
r25_c985,3
r960_c985,2
r14_c985,3
r81_c985,3
r71_c985,4
r59_c985,3
r947_c985,5
r359_c985,4
r233_c985,3
r95_c985,4
r101_c985,3
r174_c985,3
r26_c985,4
r9_c985,3
r216_c87,4
r454_c87,5
r102_c87,4
r487_c87,5
r292_c87,5
r867_c87,5
r29_c87,5
r729_c87,4
r609_c87,5
r147_c87,5
r130_c87,5
r906_c87,4
r728_c87,4
r562_c87,5
r295_c87,5
r327_c87,4
r664_c87,4
r540_c87,5
r868_c87,5
r768_c87,5
r217_c87,5
r170_c87,4
r748_c87,5
r288_c87,5
r313_c87,2
r640_c87,3
r588_c87,5
r230_c87,5
r886_c87,4
r377_c87,5
r20_c87,5
r667_c87,4
r933_c87,5
r210_c87,4
r556_c87,5
r214_c87,5
r814_c87,3
r673_c87,4
r771_c87,5
r4_c87,5
r131_c87,5
r810_c87,5
r444_c87,5
r677_c87,4
r922_c87,5
r733_c87,2
r303_c87,4
r435_c87,5
r172_c87,5
r132_c87,5
r46_c87,5
r84_c87,5
r746_c87,5
r825_c87,4
r586_c87,5
r670_c87,5
r537_c87,5
r331_c87,5
r973_c87,4
r498_c87,5
r126_c87,5
r13_c87,5
r580_c87,5
r715_c87,5
r314_c87,5
r366_c87,5
r820_c87,4
r338_c87,5
r641_c87,5
r8_c87,5
r375_c87,5
r298_c87,5
r802_c87,5
r137_c87,5
r531_c87,5
r827_c87,1
r543_c87,5
r260_c87,5
r557_c87,3
r78_c87,5
r788_c87,5
r577_c87,5
r840_c87,5
r717_c87,5
r732_c87,4
r114_c87,4
r51_c87,3
r283_c87,4
r85_c87,5
r724_c87,3
r835_c87,5
r124_c87,5
r414_c87,4
r713_c87,5
r390_c87,5
r242_c87,5
r924_c87,4
r959_c87,4
r472_c87,5
r395_c87,5
r899_c87,5
r779_c87,5
r523_c87,4
r742_c87,4
r224_c87,5
r826_c87,5
r333_c87,5
r905_c87,3
r509_c87,5
r309_c87,2
r203_c87,5
r849_c87,5
r41_c87,5
r800_c87,5
r141_c87,3
r208_c87,5
r409_c87,4
r79_c87,5
r650_c87,5
r37_c87,5
r307_c87,5
r496_c87,5
r484_c87,5
r636_c87,5
r109_c87,5
r519_c87,5
r310_c87,5
r599_c87,3
r644_c87,5
r603_c87,5
r276_c87,3
r920_c87,5
r939_c87,5
r527_c87,5
r122_c87,5
r198_c87,5
r683_c87,5
r91_c87,5
r637_c87,5
r192_c87,5
r620_c87,5
r904_c87,5
r39_c87,5
r807_c87,4
r63_c87,3
r347_c87,4
r361_c87,5
r264_c87,4
r351_c87,4
r750_c87,5
r737_c87,3
r822_c87,5
r54_c87,5
r853_c87,3
r433_c87,5
r860_c87,5
r752_c87,5
r10_c87,5
r850_c87,5
r678_c87,5
r321_c87,5
r286_c87,5
r383_c87,5
r118_c87,5
r703_c87,4
r983_c87,4
r833_c87,5
r852_c87,5
r446_c87,4
r72_c87,5
r538_c87,4
r193_c87,5
r456_c87,5
r275_c87,5
r27_c87,5
r246_c87,5
r477_c87,5
r430_c87,3
r946_c87,5
r15_c87,4
r684_c87,5
r398_c87,5
r584_c87,5
r900_c87,5
r795_c87,5
r883_c87,5
r272_c87,4
r371_c87,4
r567_c87,5
r183_c87,5
r36_c87,5
r302_c87,4
r1_c87,5
r601_c87,1
r984_c87,5
r23_c87,5
r745_c87,5
r696_c87,5
r42_c87,5
r885_c87,5
r786_c87,4
r546_c87,2
r690_c87,5
r695_c87,5
r43_c87,5
r675_c87,5
r617_c87,4
r653_c87,5
r516_c87,5
r185_c87,5
r138_c87,5
r25_c87,5
r394_c87,5
r932_c87,5
r468_c87,5
r64_c87,5
r555_c87,5
r676_c87,5
r499_c87,4
r123_c87,5
r483_c87,5
r256_c87,5
r30_c87,5
r257_c87,5
r304_c87,5
r149_c87,5
r937_c87,5
r271_c87,5
r450_c87,5
r646_c87,5
r133_c87,5
r115_c87,5
r342_c87,4
r77_c87,4
r529_c87,4
r506_c87,5
r903_c87,5
r188_c87,5
r996_c87,3
r97_c87,5
r766_c87,5
r277_c87,4
r979_c87,5
r445_c87,5
r572_c87,5
r144_c87,5
r618_c87,5
r689_c87,5
r753_c87,4
r682_c87,5
r202_c87,5
r207_c87,5
r949_c87,5
r70_c87,5
r672_c87,4
r611_c87,4
r622_c87,5
r917_c87,5
r98_c87,5
r171_c87,5
r657_c87,5
r614_c87,5
r49_c87,5
r953_c87,5
r930_c87,5
r623_c87,4
r116_c87,5
r635_c87,3
r475_c87,5
r386_c87,4
r81_c87,5
r343_c87,5
r908_c87,3
r952_c87,3
r186_c87,5
r534_c87,5
r629_c87,5
r212_c87,5
r432_c87,4
r854_c87,5
r399_c87,5
r551_c87,5
r552_c87,5
r813_c87,5
r429_c87,4
r142_c87,5
r997_c87,5
r339_c87,5
r104_c87,5
r89_c87,5
r872_c87,2
r829_c87,1
r770_c87,4
r463_c87,5
r400_c87,3
r227_c87,5
r74_c87,5
r367_c87,5
r804_c87,5
r407_c87,5
r300_c87,5
r431_c87,4
r513_c87,5
r59_c87,5
r108_c87,5
r380_c87,5
r99_c87,5
r159_c87,5
r719_c87,4
r824_c87,5
r492_c87,5
r470_c87,5
r38_c87,5
r40_c87,5
r550_c87,4
r582_c87,4
r967_c87,5
r891_c87,5
r140_c87,4
r864_c87,5
r630_c87,3
r392_c87,5
r757_c87,5
r992_c87,3
r545_c87,5
r615_c87,5
r736_c87,4
r24_c87,5
r797_c87,5
r315_c87,5
r945_c87,5
r971_c87,3
r92_c87,5
r972_c87,5
r961_c87,4
r48_c87,4
r514_c87,4
r199_c87,5
r281_c87,4
r671_c87,5
r500_c87,5
r721_c87,5
r233_c87,5
r652_c87,3
r105_c87,5
r363_c87,5
r239_c87,5
r3_c87,5
r382_c87,5
r352_c87,5
r628_c87,5
r96_c87,5
r93_c87,5
r981_c87,4
r388_c87,5
r501_c87,5
r943_c87,5
r318_c87,5
r442_c87,5
r254_c87,3
r730_c87,5
r986_c87,4
r161_c87,5
r169_c87,2
r726_c87,3
r596_c87,5
r26_c87,3
r693_c87,5
r787_c87,5
r22_c87,5
r780_c87,5
r44_c87,5
r129_c87,5
r605_c87,5
r110_c87,5
r705_c87,5
r241_c87,5
r935_c87,5
r341_c87,5
r896_c87,5
r325_c87,5
r412_c87,5
r190_c87,5
r337_c87,4
r877_c87,3
r723_c87,5
r655_c87,5
r150_c87,4
r378_c87,5
r722_c87,5
r781_c87,5
r716_c87,2
r2_c87,5
r423_c87,5
r563_c87,5
r322_c87,3
r9_c87,5
r658_c87,5
r243_c87,5
r68_c87,4
r600_c87,4
r153_c87,5
r625_c87,5
r964_c304,4
r741_c304,2
r666_c304,5
r487_c304,2
r292_c304,5
r219_c304,3
r598_c304,5
r809_c304,5
r729_c304,4
r289_c304,5
r130_c304,5
r520_c304,3
r791_c304,4
r353_c304,5
r215_c304,5
r836_c304,1
r987_c304,4
r562_c304,4
r295_c304,5
r327_c304,5
r664_c304,5
r540_c304,4
r923_c304,5
r21_c304,5
r403_c304,5
r465_c304,5
r354_c304,3
r145_c304,5
r843_c304,5
r76_c304,5
r948_c304,5
r170_c304,3
r915_c304,5
r313_c304,4
r640_c304,3
r230_c304,5
r993_c304,3
r20_c304,5
r933_c304,5
r4_c304,5
r810_c304,5
r7_c304,3
r69_c304,4
r927_c304,4
r922_c304,5
r303_c304,3
r482_c304,4
r132_c304,5
r66_c304,5
r460_c304,5
r633_c304,5
r746_c304,2
r740_c304,5
r845_c304,5
r825_c304,5
r589_c304,5
r881_c304,4
r670_c304,4
r878_c304,4
r331_c304,5
r973_c304,4
r498_c304,4
r998_c304,4
r128_c304,4
r362_c304,5
r13_c304,5
r715_c304,5
r861_c304,5
r314_c304,5
r366_c304,4
r820_c304,5
r641_c304,2
r136_c304,5
r437_c304,5
r284_c304,3
r228_c304,3
r554_c304,3
r137_c304,5
r969_c304,5
r531_c304,4
r732_c304,4
r547_c304,3
r524_c304,5
r51_c304,3
r283_c304,5
r55_c304,4
r713_c304,4
r856_c304,5
r112_c304,2
r242_c304,4
r899_c304,5
r162_c304,5
r464_c304,3
r523_c304,4
r224_c304,4
r777_c304,5
r333_c304,5
r163_c304,5
r28_c304,5
r203_c304,4
r651_c304,5
r17_c304,4
r921_c304,3
r179_c304,5
r208_c304,4
r747_c304,4
r79_c304,5
r37_c304,5
r490_c304,5
r496_c304,5
r744_c304,5
r636_c304,4
r109_c304,5
r704_c304,4
r310_c304,5
r644_c304,4
r276_c304,4
r319_c304,5
r151_c304,5
r920_c304,3
r189_c304,4
r931_c304,5
r122_c304,5
r280_c304,4
r198_c304,5
r197_c304,5
r293_c304,5
r778_c304,5
r91_c304,5
r249_c304,4
r884_c304,5
r192_c304,4
r857_c304,5
r662_c304,4
r459_c304,3
r702_c304,2
r772_c304,4
r265_c304,4
r533_c304,5
r853_c304,4
r433_c304,5
r812_c304,3
r512_c304,4
r321_c304,4
r329_c304,4
r286_c304,5
r118_c304,3
r703_c304,4
r756_c304,4
r833_c304,4
r446_c304,4
r951_c304,4
r120_c304,2
r193_c304,4
r525_c304,5
r27_c304,5
r75_c304,5
r946_c304,5
r209_c304,4
r15_c304,5
r795_c304,5
r272_c304,3
r255_c304,5
r621_c304,4
r58_c304,5
r371_c304,5
r396_c304,5
r83_c304,3
r302_c304,3
r23_c304,5
r694_c304,5
r592_c304,3
r696_c304,5
r794_c304,3
r980_c304,5
r690_c304,5
r695_c304,4
r624_c304,5
r43_c304,4
r617_c304,5
r25_c304,5
r308_c304,4
r279_c304,5
r555_c304,5
r676_c304,4
r499_c304,5
r237_c304,5
r123_c304,2
r483_c304,5
r406_c304,2
r376_c304,5
r256_c304,5
r160_c304,5
r257_c304,3
r253_c304,4
r304_c304,4
r604_c304,5
r819_c304,4
r271_c304,5
r647_c304,4
r450_c304,5
r735_c304,1
r188_c304,5
r539_c304,5
r365_c304,5
r277_c304,3
r478_c304,5
r950_c304,3
r847_c304,5
r561_c304,4
r471_c304,3
r775_c304,5
r672_c304,5
r566_c304,4
r164_c304,4
r157_c304,5
r865_c304,4
r49_c304,5
r238_c304,4
r953_c304,3
r930_c304,3
r116_c304,5
r708_c304,4
r635_c304,4
r81_c304,3
r541_c304,3
r634_c304,4
r212_c304,4
r194_c304,3
r521_c304,5
r551_c304,5
